context_tokens,gpu_model,deployment,model,tp_size,dp_size,ep_size,parallelism,target_fraction,sweet_total_concurrency,sweet_batch_per_dp_group,peak_throughput_tokens_per_s,sweet_throughput_tokens_per_s,sweet_normalized_throughput,dominant_time_at_sweet
1048576,A100,A100x72,Qwen3-32B,4,18,1,TP4/DP18/EP1,0.95,18,1,835.8549653589012,835.8549653589012,1.0,kv
8192,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.9,405,45,106986.29784564882,96658.7112171838,0.9034681371686977,weight
8192,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.95,432,48,106986.29784564882,103102.62529832937,0.9636993463132774,weight
16384,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.9,207,23,53493.14892282441,49403.34128878282,0.9235452068835576,weight
16384,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.95,216,24,53493.14892282441,51551.31264916468,0.9636993463132774,weight
32768,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.9,108,12,26746.574461412205,25775.65632458234,0.9636993463132774,weight
32768,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.95,108,12,26746.574461412205,25775.65632458234,0.9636993463132774,weight
65536,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.9,54,6,13372.886694413006,12887.82816229117,0.9637282104301022,weight
65536,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.95,54,6,13372.886694413006,12887.82816229117,0.9637282104301022,weight
131072,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.9,27,3,6686.029787915156,6443.914081145585,0.9637878211061535,weight
131072,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.95,27,3,6686.029787915156,6443.914081145585,0.9637878211061535,weight
262144,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.9,18,2,3342.5732231248094,3297.48290379686,0.9865102972117401,kv
262144,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.95,18,2,3342.5732231248094,3297.48290379686,0.9865102972117401,kv
524288,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.9,9,1,1670.7789114850143,1648.74145189843,0.9868100683848127,kv
524288,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.95,9,1,1670.7789114850143,1648.74145189843,0.9868100683848127,kv
1048576,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.9,9,1,834.6921627109876,831.223085735349,0.9958438845713232,kv
1048576,A100,A100x72,Qwen3-32B,8,9,1,TP8/DP9/EP1,0.95,9,1,834.6921627109876,831.223085735349,0.9958438845713232,kv
8192,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.9,276,46,106942.12668419766,97152.91932495142,0.9084625707121575,weight
8192,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.95,294,49,106942.12668419766,103236.59041925587,0.9653500787778018,kv
16384,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.9,138,23,53471.06334209883,48576.45966247571,0.9084625707121575,weight
16384,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.95,150,25,53471.06334209883,51657.312220585816,0.9660797633682925,kv
32768,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.9,72,12,26735.240190639193,25344.23982390037,0.9479712784766432,weight
32768,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.95,78,13,26735.240190639193,25865.502419245066,0.9674684885868858,kv
65536,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.9,36,6,13367.620095319597,12672.119911950185,0.9479712784766432,weight
65536,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.95,42,7,13367.620095319597,12965.780772525623,0.9699393519617848,kv
131072,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.9,18,3,6683.810047659798,6336.059955975093,0.9479712784766432,weight
131072,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.95,24,4,6683.810047659798,6509.9075709243125,0.9739815351580234,kv
262144,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.9,12,2,3341.604464967594,3254.9537854621562,0.9740691394167508,kv
262144,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.95,12,2,3341.604464967594,3254.9537854621562,0.9740691394167508,kv
524288,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.9,6,1,1670.802232483797,1627.4768927310781,0.9740691394167508,kv
524288,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.95,6,1,1670.802232483797,1627.4768927310781,0.9740691394167508,kv
1048576,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.9,6,1,835.0537707925085,825.7834133069009,0.9888984903609146,kv
1048576,A100,A100x72,Qwen3-32B,12,6,1,TP12/DP6/EP1,0.95,6,1,835.0537707925085,825.7834133069009,0.9888984903609146,kv
8192,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.9,188,47,106896.78889046644,96542.94244272696,0.9031416513516722,weight
8192,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.95,240,60,106896.78889046644,101606.2300913879,0.9505077855565933,kv
16384,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.9,96,24,53448.39444523322,49298.52380054142,0.9223574311676652,weight
16384,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.95,120,30,53448.39444523322,50803.11504569395,0.9505077855565933,kv
32768,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.9,48,12,26724.19722261661,24649.26190027071,0.9223574311676652,weight
32768,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.95,60,15,26724.19722261661,25401.557522846975,0.9505077855565933,kv
65536,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.9,24,6,13361.884720773302,12324.630950135355,0.9223721958156577,weight
65536,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.95,32,8,13361.884720773302,12742.958986970014,0.9536797580029213,kv
131072,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.9,12,3,6680.942360386651,6162.315475067678,0.9223721958156577,weight
131072,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.95,16,4,6680.942360386651,6371.479493485007,0.9536797580029213,kv
262144,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.9,8,2,3340.2525331284974,3185.7397467425035,0.9537421842050737,kv
262144,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.95,8,2,3340.2525331284974,3185.7397467425035,0.9537421842050737,kv
524288,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.9,4,1,1670.1262665642487,1592.8698733712517,0.9537421842050737,kv
524288,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.95,4,1,1670.1262665642487,1592.8698733712517,0.9537421842050737,kv
1048576,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.9,4,1,835.0631332821243,816.7793206485221,0.978104873865357,kv
1048576,A100,A100x72,Qwen3-32B,18,4,1,TP18/DP4/EP1,0.95,4,1,835.0631332821243,816.7793206485221,0.978104873865357,kv
8192,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.9,147,49,106863.74285656757,97500.26682267294,0.9123792992496784,kv
8192,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.95,261,87,106863.74285656757,101546.73200266526,0.9502449501414264,kv
16384,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.9,75,25,53431.87142828378,48839.24710975823,0.9140470996848806,kv
16384,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.95,132,44,53431.87142828378,50804.26183798654,0.950823178749709,kv
32768,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.9,39,13,26715.76462412946,24504.040394967054,0.9172127670579642,kv
32768,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.95,66,22,26715.76462412946,25402.13091899327,0.9508292679016296,kv
65536,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.9,21,7,13357.710392135412,12328.122719370038,0.9229218449464541,kv
65536,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.95,33,11,13357.710392135412,12701.065459496635,0.9508415055153921,kv
131072,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.9,12,4,6678.855196067706,6226.913130320759,0.9323324054078854,kv
131072,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.95,18,6,6678.855196067706,6378.673265926976,0.9550548827114163,kv
262144,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.9,6,2,3339.2528618667507,3113.4565651603793,0.932381192426337,kv
262144,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.95,9,3,3339.2528618667507,3189.336632963488,0.9551048587499137,kv
524288,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.9,3,1,1669.6264309333753,1556.7282825801897,0.932381192426337,kv
524288,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.95,6,2,1669.6264309333753,1614.3403843682684,0.9668871757533208,kv
1048576,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.9,3,1,834.6263964383103,807.1701921841342,0.9671035994412076,kv
1048576,A100,A100x72,Qwen3-32B,24,3,1,TP24/DP3/EP1,0.95,3,1,834.6263964383103,807.1701921841342,0.9671035994412076,kv
8192,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.9,144,72,106816.13951584187,96174.71547350829,0.9003762531526862,kv
8192,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.95,292,146,106816.13951584187,101503.96152409034,0.9502680211452157,kv
16384,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.9,72,36,53408.06975792094,48087.357736754144,0.9003762531526862,kv
16384,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.95,146,73,53408.06975792094,50751.98076204517,0.9502680211452157,kv
32768,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.9,36,18,26703.90984161062,24043.678868377072,0.9003804690394693,kv
32768,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.95,74,37,26703.90984161062,25394.49215840105,0.9509653196488401,kv
65536,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.9,18,9,13351.95492080531,12021.839434188536,0.9003804690394693,kv
65536,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.95,38,19,13351.95492080531,12715.05542518679,0.9522991577341166,kv
131072,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.9,10,5,6675.85175807374,6073.83657390689,0.9098219663972054,kv
131072,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.95,20,10,6675.85175807374,6374.067381562982,0.9547946258474386,kv
262144,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.9,6,3,3337.798558500915,3085.360419488396,0.9243698699642632,kv
262144,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.95,10,5,3337.798558500915,3187.033690781491,0.9548310465484963,kv
524288,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.9,4,2,1668.8992792504575,1574.0652648282635,0.9431757113198669,kv
524288,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.95,6,3,1668.8992792504575,1606.7538663170046,0.9627626342068025,kv
1048576,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.9,2,1,834.3166614048862,787.0326324141317,0.9433260401258989,kv
1048576,A100,A100x72,Qwen3-32B,36,2,1,TP36/DP2/EP1,0.95,4,2,834.3166614048862,811.8063210330852,0.9730194284578995,kv
8192,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.9,170,170,106732.47741510285,96066.22405917798,0.9000655319332486,kv
8192,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.95,342,342,106732.47741510285,101400.36904089489,0.9500423066779348,kv
16384,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.9,85,85,53366.166173149104,48033.11202958899,0.9000667552872964,kv
16384,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.95,171,171,53366.166173149104,50700.184520447445,0.9500435979595807,kv
32768,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.9,43,43,26683.083086574552,24045.80183135051,0.9011627986665838,kv
32768,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.95,86,86,26683.083086574552,25358.183298563534,0.9503468252258438,kv
65536,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.9,22,22,13341.468914139561,12051.250806856771,0.9032926497384864,kv
65536,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.95,43,43,13341.468914139561,12679.091649281767,0.9503519987850968,kv
131072,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.9,11,11,6670.734457069781,6025.625403428386,0.9032926497384864,kv
131072,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.95,22,22,6670.734457069781,6347.419279381848,0.9515322968154915,kv
262144,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.9,6,6,3335.3672285348903,3038.486292773982,0.910990030356772,kv
262144,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.95,11,11,3335.3672285348903,3173.709639690924,0.9515322968154915,kv
524288,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.9,3,3,1667.6102963034602,1519.243146386991,0.9110300828404873,kv
524288,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.95,6,6,1667.6102963034602,1593.9484521261859,0.9558279027536839,kv
1048576,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.9,2,2,833.7299441237609,777.8497355393691,0.9329756487958206,kv
1048576,A100,A100x72,Qwen3-32B,72,1,1,TP72/DP1/EP1,0.95,3,3,833.7299441237609,796.9742260630929,0.9559141202499357,kv
8192,A100,A100x72,Llama-3.3-70B,2,36,1,TP2/DP36/EP1,0.9,36,1,1018.9640532125673,1018.9640532125673,1.0,weight
8192,A100,A100x72,Llama-3.3-70B,2,36,1,TP2/DP36/EP1,0.95,36,1,1018.9640532125673,1018.9640532125673,1.0,weight
8192,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.9,864,48,53467.13088985992,48785.99661208357,0.9124483734236778,weight
8192,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.95,900,50,53467.13088985992,50818.746470920385,0.9504670556496645,weight
16384,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.9,432,24,26733.56544492996,24392.998306041784,0.9124483734236778,weight
16384,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.95,450,25,26733.56544492996,25409.373235460193,0.9504670556496645,weight
32768,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.9,216,12,13212.874082439299,12196.499153020892,0.9230769230769231,weight
32768,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.95,234,13,13212.874082439299,13212.874082439299,1.0,weight
65536,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.9,108,6,6098.249576510446,6098.249576510446,1.0,weight
65536,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.95,108,6,6098.249576510446,6098.249576510446,1.0,weight
131072,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.9,54,3,3049.124788255223,3049.124788255223,1.0,weight
131072,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.95,54,3,3049.124788255223,3049.124788255223,1.0,weight
262144,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.9,18,1,1016.3749294184076,1016.3749294184076,1.0,weight
262144,A100,A100x72,Llama-3.3-70B,4,18,1,TP4/DP18/EP1,0.95,18,1,1016.3749294184076,1016.3749294184076,1.0,weight
8192,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.9,432,48,53466.03485601137,48457.655636567586,0.906325965018132,weight
8192,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.95,459,51,53466.03485601137,51486.25911385306,0.9629713378317653,weight
16384,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.9,216,24,26732.46258376023,24228.827818283793,0.9063447762198543,weight
16384,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.95,234,26,26732.46258376023,26247.896803140775,0.9818735075715088,weight
32768,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.9,108,12,13366.231291880114,12114.413909141897,0.9063447762198543,weight
32768,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.95,117,13,13366.231291880114,13123.948401570387,0.9818735075715088,weight
65536,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.9,54,6,6683.115645940057,6057.206954570948,0.9063447762198543,weight
65536,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.95,63,7,6683.115645940057,6641.897687752573,0.9938325235756583,kv
131072,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.9,27,3,3341.5578229700286,3028.603477285474,0.9063447762198543,weight
131072,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.95,36,4,3341.5578229700286,3324.892342941396,0.9950126614855881,kv
262144,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.9,18,2,1670.7789114850143,1662.446171470698,0.9950126614855881,kv
262144,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.95,18,2,1670.7789114850143,1662.446171470698,0.9950126614855881,kv
524288,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.9,9,1,834.6921627109876,831.223085735349,0.9958438845713232,kv
524288,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.95,9,1,834.6921627109876,831.223085735349,0.9958438845713232,kv
1048576,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.9,9,1,417.3460813554938,417.3460813554938,1.0,kv
1048576,A100,A100x72,Llama-3.3-70B,8,9,1,TP8/DP9/EP1,0.95,9,1,417.3460813554938,417.3460813554938,1.0,kv
8192,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.9,294,49,53453.10791641737,49074.57529209696,0.9180864725178008,weight
8192,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.95,306,51,53453.10791641737,51077.619181570306,0.9555593897634254,weight
16384,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.9,150,25,26726.198754327317,25038.04861841682,0.9368353819625335,weight
16384,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.95,156,26,26726.198754327317,26039.57056315349,0.9743087972410348,weight
32768,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.9,78,13,13363.099377163659,13019.785281576746,0.9743087972410348,weight
32768,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.95,78,13,13363.099377163659,13019.785281576746,0.9743087972410348,weight
65536,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.9,42,7,6681.187781768175,6592.327347295206,0.9866999046613456,kv
65536,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.95,42,7,6681.187781768175,6592.327347295206,0.9866999046613456,kv
131072,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.9,24,4,3340.215083170034,3303.1336532276036,0.9888984903609146,kv
131072,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.95,24,4,3340.215083170034,3303.1336532276036,0.9888984903609146,kv
262144,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.9,12,2,1670.107541585017,1651.5668266138018,0.9888984903609146,kv
262144,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.95,12,2,1670.107541585017,1651.5668266138018,0.9888984903609146,kv
524288,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.9,6,1,835.0537707925085,825.7834133069009,0.9888984903609146,kv
524288,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.95,6,1,835.0537707925085,825.7834133069009,0.9888984903609146,kv
1048576,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.9,6,1,417.5268853962543,415.97030555793356,0.9962719051329031,kv
1048576,A100,A100x72,Llama-3.3-70B,12,6,1,TP12/DP6/EP1,0.95,6,1,417.5268853962543,415.97030555793356,0.9962719051329031,kv
8192,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.9,196,49,53435.69514670464,48427.107652249404,0.9062688811158076,weight
8192,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.95,208,52,53435.69514670464,51392.032610550385,0.9617547309800407,weight
16384,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.9,100,25,26717.84757335232,24707.70798584153,0.9247641644038853,weight
16384,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.95,104,26,26717.84757335232,25696.016305275192,0.9617547309800407,weight
32768,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.9,52,13,13358.68118023505,12848.008152637596,0.9617721973668311,weight
32768,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.95,52,13,13358.68118023505,12848.008152637596,0.9617721973668311,weight
65536,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.9,28,7,6679.094564097062,6510.476614077864,0.9747543700121285,kv
65536,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.95,28,7,6679.094564097062,6510.476614077864,0.9747543700121285,kv
131072,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.9,16,4,3339.2941876298623,3267.1172825940885,0.978385580610673,kv
131072,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.95,16,4,3339.2941876298623,3267.1172825940885,0.978385580610673,kv
262144,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.9,8,2,1669.6470938149312,1633.5586412970442,0.978385580610673,kv
262144,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.95,8,2,1669.6470938149312,1633.5586412970442,0.978385580610673,kv
524288,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.9,4,1,834.5442031698233,816.7793206485221,0.9787130718135416,kv
524288,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.95,4,1,834.5442031698233,816.7793206485221,0.9787130718135416,kv
1048576,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.9,4,1,417.27210158491164,413.67315881892733,0.9913750697630765,kv
1048576,A100,A100x72,Llama-3.3-70B,18,4,1,TP18/DP4/EP1,0.95,4,1,417.27210158491164,413.67315881892733,0.9913750697630765,kv
8192,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.9,150,50,53421.85448914761,48713.70580240596,0.911868490306751,weight
8192,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.95,159,53,53421.85448914761,51265.124916971945,0.959628328278761,kv
16384,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.9,75,25,26710.73961505305,24356.85290120298,0.9118748957245826,weight
16384,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.95,81,27,26710.73961505305,25653.631123801446,0.9604238405043691,kv
32768,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.9,39,13,13355.181224699912,12665.56350862555,0.9483632827985187,weight
32768,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.95,42,14,13355.181224699912,12846.80303553522,0.9619340104330096,kv
65536,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.9,21,7,6677.40010015425,6423.40151776761,0.9619614552704768,kv
65536,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.95,21,7,6677.40010015425,6423.40151776761,0.9619614552704768,kv
131072,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.9,12,4,3338.505585753241,3228.6807687365367,0.9671035994412076,kv
131072,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.95,12,4,3338.505585753241,3228.6807687365367,0.9671035994412076,kv
262144,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.9,6,2,1669.2527928766206,1614.3403843682684,0.9671035994412076,kv
262144,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.95,6,2,1669.2527928766206,1614.3403843682684,0.9671035994412076,kv
524288,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.9,3,1,834.6263964383103,807.1701921841342,0.9671035994412076,kv
524288,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.95,3,1,834.6263964383103,807.1701921841342,0.9671035994412076,kv
1048576,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.9,3,1,417.09151809007085,411.1939210551506,0.9858601846857824,kv
1048576,A100,A100x72,Llama-3.3-70B,24,3,1,TP24/DP3/EP1,0.95,3,1,417.09151809007085,411.1939210551506,0.9858601846857824,kv
8192,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.9,102,51,53400.59594841667,48199.40123696465,0.902600436959988,weight
8192,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.95,146,73,53400.59594841667,50751.98076204517,0.9504010182034301,kv
16384,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.9,52,26,26700.297974208333,24572.243767864333,0.9202984847435173,weight
16384,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.95,74,37,26700.297974208333,25394.49215840105,0.951093960933745,kv
32768,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.9,26,13,13350.148987104167,12286.121883932166,0.9202984847435173,weight
32768,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.95,38,19,13350.148987104167,12715.05542518679,0.9524279794531988,kv
65536,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.9,14,7,6675.074493552083,6241.838031903709,0.9350963855059793,kv
65536,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.95,20,10,6675.074493552083,6374.067381562982,0.9549058048296142,kv
131072,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.9,8,4,3337.5372467760417,3148.130529656527,0.9432495570491458,kv
131072,A100,A100x72,Llama-3.3-70B,36,2,1,TP36/DP2/EP1,0.95,10,5,3337.5372467760417,3187.033690781491,0.9549058048296142,kv
