deployment,gpu_model,gpus_per_node,hbm_gb_per_gpu,node_hbm_gb,usable_hbm_gb,node_source,tp_size,dp_size,ep_size,parallelism,kv_replication_factor,dense_params_b_est,expert_params_b_est,resident_weight_gb_bf16,weight_gb_per_gpu_after_tp_ep,residual_hbm_gb_for_kv,residual_hbm_gb_for_kv_per_gpu,kv_bytes_per_token_per_gpu_bf16,max_resident_kv_tokens,max_resident_kv_tokens_per_gpu,max_resident_kv_tokens_per_dp_replica,max_resident_kv_k_tokens,feasible_after_tp_dp_ep_weights,policy,model,params_b,active_params_b,num_experts,experts_per_token,dense_params_b_config,expert_params_b_config,weight_gb_bf16,layers,kv_formula,kv_heads,head_dim,mla_kv_lora_rank,mla_qk_rope_head_dim,kv_bytes_per_token_bf16,kv_mb_per_1k_tokens_bf16,model_source
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,8,1,1,TP8/DP1/EP1,1,32.8,0.0,65.6,8.2,611.2,76.4,20480.0,3730468,3730468,3730468,3730.46875,True,capacity_opt,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,1,TP1/DP8/EP1,1,32.8,0.0,524.8,65.6,152.0000000000001,19.000000000000014,163840.0,927734,115966,115966,927.7343750000007,True,dp_max,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,8,1,1,TP8/DP1/EP1,1,70.6,0.0,141.2,17.65,535.6000000000001,66.95000000000002,40960.0,1634521,1634521,1634521,1634.5214843750005,True,capacity_opt,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,2,4,1,TP2/DP4/EP1,1,70.6,0.0,564.8,70.6,112.00000000000011,14.000000000000014,163840.0,341796,85449,85449,341.79687500000034,True,dp_max,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,8,1,8,TP8/DP1/EP8,1,7.996440576,227.096395776,470.185672704,58.773209088,206.61432729600006,25.826790912000007,24064.0,1073254,1073254,1073254,1073.254276595745,True,capacity_opt,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,7.996440576,227.096395776,582.135840768,72.766980096,94.66415923200009,11.833019904000011,192512.0,491731,61466,61466,491.73121276595793,True,dp_max,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,7.7116288,347.2883712,817.9628031999999,102.24535039999999,0.0,0.0,376832.0,0,0,0,0.0,False,capacity_opt,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,7.7116288,347.2883712,817.9628031999999,102.24535039999999,0.0,0.0,376832.0,0,0,0,0.0,False,dp_max,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,1,TP1/DP8/EP1,1,405.0,0.0,6480.0,810.0,0.0,0.0,516096.0,0,0,0,0.0,False,capacity_opt,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,1,TP1/DP8/EP1,1,405.0,0.0,6480.0,810.0,0.0,0.0,516096.0,0,0,0,0.0,False,dp_max,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,12.06976512,468.0843264,1129.28489472,141.16061184,0.0,0.0,253952.0,0,0,0,0.0,False,capacity_opt,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,12.06976512,468.0843264,1129.28489472,141.16061184,0.0,0.0,253952.0,0,0,0,0.0,False,dp_max,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,17.116751872,653.908770816,1581.685571584,197.710696448,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,17.116751872,653.908770816,1581.685571584,197.710696448,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,11.721304064,1014.68602368,2216.912912384,277.114114048,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,11.721304064,1014.68602368,2216.912912384,277.114114048,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,8,1,8,TP8/DP1/EP8,1,6.974609408,277.025390592,568.0,71.0,108.80000000000007,13.600000000000009,5504.0,2470930,2470930,2470930,2470.930232558141,True,capacity_opt,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,6.974609408,277.025390592,665.644531712,83.205566464,11.155468288000066,1.3944335360000082,44032.0,253349,31668,31668,253.34911627907124,True,dp_max,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,52.603813888,1547.396186112,3936.4533944319996,492.05667430399996,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx8,H100NVL,8,94,752,676.8000000000001,NVIDIA H100 NVL 94GB public product specifications,1,8,8,TP1/DP8/EP8,1,52.603813888,1547.396186112,3936.4533944319996,492.05667430399996,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,16,TP16/DP1/EP16,1,1.540882432,28.991029248,61.06382336,3.81648896,1292.5361766400001,80.78351104000001,6144.0,13148357,13148357,13148357,13148.357916666666,True,capacity_opt,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,1.540882432,28.991029248,107.29029632000001,6.705643520000001,1246.3097036800002,77.89435648000001,98304.0,12678117,792382,792382,12678.11791666667,True,dp_max,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,1,TP16/DP1/EP1,1,32.8,0.0,65.6,4.1,1288.0000000000002,80.50000000000001,10240.0,7861328,7861328,7861328,7861.328125000002,True,capacity_opt,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,1,TP1/DP16/EP1,1,32.8,0.0,1049.6,65.6,304.0000000000002,19.000000000000014,163840.0,1855468,115966,115966,1855.4687500000014,True,dp_max,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,1,TP16/DP1/EP1,1,70.6,0.0,141.2,8.825,1212.4,75.775,20480.0,3699951,3699951,3699951,3699.951171875,True,capacity_opt,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,2,8,1,TP2/DP8/EP1,1,70.6,0.0,1129.6,70.6,224.00000000000023,14.000000000000014,163840.0,683593,85449,85449,683.5937500000007,True,dp_max,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,16,TP16/DP1/EP16,1,7.996440576,227.096395776,470.185672704,29.386604544,883.4143272960001,55.21339545600001,12032.0,4588879,4588879,4588879,4588.879276595745,True,capacity_opt,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,7.996440576,227.096395776,710.078889984,44.379930624,643.5211100160001,40.220069376000005,192512.0,3342758,208922,208922,3342.7584255319152,True,dp_max,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,16,TP16/DP1/EP16,1,7.7116288,347.2883712,710.0,44.375,643.6000000000001,40.22500000000001,23552.0,1707922,1707922,1707922,1707.9228940217395,True,capacity_opt,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,7.7116288,347.2883712,941.3488639999999,58.834303999999996,412.2511360000002,25.765696000000013,376832.0,1093991,68374,68374,1093.9918478260875,True,dp_max,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,1,TP16/DP1/EP1,1,405.0,0.0,810.0,50.625,543.6000000000001,33.97500000000001,32256.0,1053292,1053292,1053292,1053.292410714286,True,capacity_opt,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,1,TP16/DP1/EP1,1,405.0,0.0,810.0,50.625,543.6000000000001,33.97500000000001,32256.0,1053292,1053292,1053292,1053.292410714286,True,dp_max,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,16,TP16/DP1/EP16,1,12.06976512,468.0843264,960.30818304,60.01926144,393.2918169600001,24.580738560000007,15872.0,1548685,1548685,1548685,1548.685645161291,True,capacity_opt,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,12.06976512,468.0843264,1322.40113664,82.65007104,31.198863360000132,1.9499289600000083,253952.0,122853,7678,7678,122.85338709677472,True,dp_max,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,16,TP16/DP1/EP16,1,17.116751872,653.908770816,1342.051045376,83.878190336,11.548954624000089,0.7218096640000056,4392.0,164346,164346,164346,164.34646265938198,True,capacity_opt,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,16,TP16/DP1/EP16,1,17.116751872,653.908770816,1342.051045376,83.878190336,11.548954624000089,0.7218096640000056,4392.0,164346,164346,164346,164.34646265938198,True,dp_max,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,11.721304064,1014.68602368,2404.453777408,150.278361088,0.0,0.0,70272.0,0,0,0,0.0,False,capacity_opt,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,11.721304064,1014.68602368,2404.453777408,150.278361088,0.0,0.0,70272.0,0,0,0,0.0,False,dp_max,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,16,1,16,TP16/DP1/EP16,1,6.974609408,277.025390592,568.0,35.5,785.6000000000001,49.10000000000001,2752.0,17841569,17841569,17841569,17841.569767441866,True,capacity_opt,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,6.974609408,277.025390592,777.23828224,48.57739264,576.3617177600001,36.02260736000001,44032.0,13089610,818100,818100,13089.610232558143,True,dp_max,DeepSeek-V4-Flash-284B,284.0,35.0,128.0,8.0,6.974609408,277.025390592,568.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Flash public config/model card, shared KV cache layout"
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,52.603813888,1547.396186112,4778.11441664,298.63215104,0.0,0.0,44032.0,0,0,0,0.0,False,capacity_opt,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx16,H100NVL,16,94,1504,1353.6000000000001,NVIDIA H100 NVL 94GB public product specifications,1,16,16,TP1/DP16/EP16,1,52.603813888,1547.396186112,4778.11441664,298.63215104,0.0,0.0,44032.0,0,0,0,0.0,False,dp_max,DeepSeek-V4-Pro-1.6T,1600.0,64.0,512.0,8.0,52.603813888,1547.396186112,3200.0,43,shared_kv,1.0,512.0,,,44032,44.032,"DeepSeek-V4-Pro public config/model card, shared KV cache layout"
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,36,TP36/DP1/EP36,1,1.540882432,28.991029248,61.06382336,1.6962173155555555,2984.53617664,82.90378268444445,2730.6666666666665,30360271,30360271,30360271,30360.271979166668,True,capacity_opt,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,1,36,36,TP1/DP36/EP36,1,1.540882432,28.991029248,168.9255936,4.6923776,2876.6744064,79.90762240000001,98304.0,29263045,812862,812862,29263.0453125,True,dp_max,Qwen3-30B-A3B,30.53191168,3.3,128.0,8.0,1.540882432,28.991029248,61.06382336,48,gqa,4.0,128.0,,,98304,98.304,Qwen3-30B-A3B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,1,TP36/DP1/EP1,1,32.8,0.0,65.6,1.822222222222222,2980.0,82.77777777777779,4551.111111111111,18188476,18188476,18188476,18188.4765625,True,capacity_opt,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,1,36,1,TP1/DP36/EP1,1,32.8,0.0,2361.6,65.6,684.0,19.000000000000014,163840.0,4174804,115966,115966,4174.8046875,True,dp_max,Qwen3-32B,32.8,,,,32.8,0.0,65.6,64,gqa,8.0,80.0,,,163840,163.84,Qwen3-32B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,1,TP36/DP1/EP1,1,70.6,0.0,141.2,3.922222222222222,2904.4,80.67777777777779,9102.222222222223,8863525,8863525,8863525,8863.525390625,True,capacity_opt,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,2,18,1,TP2/DP18/EP1,1,70.6,0.0,2541.6,70.6,504.0,14.000000000000014,163840.0,1538085,85449,85449,1538.0859375,True,dp_max,Llama-3.3-70B,70.6,,,,70.6,0.0,141.2,80,gqa,8.0,128.0,,,327680,327.68,Meta Llama 3.3 70B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,36,TP36/DP1/EP36,1,7.996440576,227.096395776,470.185672704,13.060713130666668,2575.414327296,71.53928686933334,5347.555555555556,13377941,13377941,13377941,13377.941776595746,True,capacity_opt,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,1,36,36,TP1/DP36/EP36,1,7.996440576,227.096395776,1029.936513024,28.609347584,2015.6634869759998,55.990652416,192512.0,10470326,290842,290842,10470.326457446808,True,dp_max,Qwen3-235B-A22B,235.092836352,22.0,128.0,8.0,7.996440576,227.096395776,470.185672704,94,gqa,4.0,128.0,,,192512,192.512,Qwen3-235B-A22B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,36,TP36/DP1/EP36,1,7.7116288,347.2883712,710.0,19.72222222222222,2335.6,64.8777777777778,10467.555555555555,6197987,6197987,6197987,6197.987432065218,True,capacity_opt,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,1,36,36,TP1/DP36/EP36,1,7.7116288,347.2883712,1249.8140159999998,34.717056,1795.785984,49.88294400000001,376832.0,4765481,132374,132374,4765.481657608695,True,dp_max,GLM-4.5-355B-A32B,355.0,32.0,128.0,8.0,7.7116288,347.2883712,710.0,92,gqa,8.0,128.0,,,376832,376.832,Z.ai GLM-4.5 public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,1,TP36/DP1/EP1,1,405.0,0.0,810.0,22.5,2235.6,62.10000000000001,14336.0,4331752,4331752,4331752,4331.752232142857,True,capacity_opt,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,1,TP36/DP1/EP1,1,405.0,0.0,810.0,22.5,2235.6,62.10000000000001,14336.0,4331752,4331752,4331752,4331.752232142857,True,dp_max,Llama-3.1-405B,405.0,,,,405.0,0.0,810.0,126,gqa,8.0,128.0,,,516096,516.096,Meta Llama 3.1 405B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,36,TP36/DP1/EP36,1,12.06976512,468.0843264,960.30818304,26.675227306666667,2085.29181696,57.92477269333334,7054.222222222223,8211362,8211362,8211362,8211.362056451611,True,capacity_opt,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,1,36,36,TP1/DP36/EP36,1,12.06976512,468.0843264,1805.19174144,50.14421504,1240.40825856,34.45578496000001,253952.0,4884420,135678,135678,4884.420120967742,True,dp_max,Qwen3-Coder-480B-A35B,480.15409152,35.0,160.0,8.0,12.06976512,468.0843264,960.30818304,62,gqa,8.0,128.0,,,253952,253.952,Qwen3-Coder-480B-A35B public Hugging Face config/model card
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,36,TP36/DP1/EP36,1,17.116751872,653.908770816,1342.051045376,37.279195704888885,1703.5489546239999,47.320804295111124,1952.0,24242215,24242215,24242215,24242.215315118396,True,capacity_opt,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,1,36,36,TP1/DP36/EP36,1,17.116751872,653.908770816,2540.2236764159998,70.56176878933333,505.37632358400015,14.03823121066668,70272.0,7191716,199769,199769,7191.716808743171,True,dp_max,DeepSeek-V3/R1-671B,671.025522688,37.0,256.0,8.0,17.116751872,653.908770816,1342.051045376,61,mla,,,512.0,64.0,70272,70.272,"DeepSeek-V3/R1 public config, optimized MLA KV cache layout"
H100NVLx36,H100NVL,36,94,3384,3045.6,NVIDIA H100 NVL 94GB public product specifications,36,1,36,TP36/DP1/EP36,1,11.721304064,1014.68602368,2052.814655488,57.02262931911111,992.7853445119999,27.577370680888897,1952.0,14127751,14127751,14127751,14127.75137340619,True,capacity_opt,Kimi-K2-1T-A32B,1026.407327744,32.0,384.0,8.0,11.721304064,1014.68602368,2052.814655488,61,mla,,,512.0,64.0,70272,70.272,"Moonshot Kimi-K2 public config/model card, optimized MLA KV cache layout"
